time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731091604837623570,36.875,1731091604796586095,37.625,1731091604756757795,20.437,1731091604837166340,37.25,False,True,3.0,1.2709498405456543
1731091607877047506,36.937,1731091607796649543,37.687,1731091607836675084,20.375,1731091607876499482,37.312,False,True,3.0,1.3085789680480957
1731091610836903593,36.937,1731091610797146226,37.687,1731091610836482733,20.375,1731091610756595655,37.312,False,True,3.0,1.268021583557129
1731091613877009529,36.937,1731091613836467249,37.687,1731091613796608378,20.437,1731091613876498078,37.312,False,True,3.0,1.3075413703918457
1731091616877107825,37.0,1731091616756550925,37.687,1731091616876620188,20.437,1731091616836449616,37.3435,False,True,3.0,1.3066585063934326
1731091619836887340,37.0,1731091619716609992,37.687,1731091619836473312,20.437,1731091619796393362,37.3435,False,True,3.0,1.2646911144256592
1731091622916953979,37.0,1731091622836599852,37.687,1731091622916463861,20.437,1731091622876661844,37.3435,False,True,3.0,1.3429672718048096
1731091625876741161,36.937,1731091625796596908,37.687,1731091625876367873,20.437,1731091625836591925,37.312,False,True,3.0,1.3017590045928955
1731091628916672049,37.0,1731091628757290502,37.687,1731091628796477931,20.437,1731091628916277428,37.3435,False,True,3.0,1.3399426937103271
1731091631876713637,37.0,1731091631796726601,37.625,1731091631836527984,20.437,1731091631876332219,37.3125,False,True,3.0,1.298276662826538
1731091634856230793,36.937,1731091634806048502,37.687,1731091634756187964,20.437,1731091634855953892,37.312,False,True,3.0,1.2760064601898193
1731091637876944661,36.937,1731091637836530077,37.625,1731091637796652148,20.437,1731091637876567465,37.281,True,True,3.0,1.2949743270874023
1731091640836867941,36.937,1731091640756589234,37.625,1731091640836442506,20.437,1731091640796651089,37.281,True,True,3.0,1.2545521259307861
1731091643877059668,36.937,1731091643796592806,37.625,1731091643837081769,20.437,1731091643876614640,37.281,False,True,3.0,1.2946338653564453
1731091646877898093,36.937,1731091646756560041,37.625,1731091646877371660,20.437,1731091646836483257,37.281,False,True,3.0,1.2937111854553223
1731091649917044883,36.937,1731091649796604297,37.687,1731091649836478800,20.437,1731091649916635225,37.312,False,True,3.0,1.3310832977294922
1731091652837665884,36.937,1731091652756577562,37.687,1731091652796490570,20.437,1731091652837220986,37.312,False,True,3.0,1.2513790130615234
1731091655876875287,36.937,1731091655836474914,37.687,1731091655876366927,20.437,1731091655796590845,37.312,False,True,3.0,1.2887768745422363
1731091658846745099,36.937,1731091658756578744,37.687,1731091658796343986,20.437,1731091658846380754,37.312,False,True,3.0,1.2568833827972412
1731091662196884470,36.937,1731091662196497848,37.687,1731091662156718581,20.437,1731091662116722189,37.312,False,True,3.0,1.605236530303955
1731091664837060275,36.937,1731091664756572643,37.687,1731091664796615500,20.437,1731091664836652506,37.312,False,True,3.0,1.2448983192443848
1731091667876615940,36.937,1731091667876298983,37.687,1731091667836383045,20.437,1731091667796647491,37.312,False,True,3.0,1.2826423645019531
1731091670876992745,36.937,1731091670836504202,37.687,1731091670756636094,20.437,1731091670876572753,37.312,False,True,3.0,1.2812964916229248
1731091673887542968,36.937,1731091673796575003,37.687,1731091673887183494,20.437,1731091673836506487,37.312,False,True,3.0,1.2900631427764893
1731091676916814901,36.937,1731091676837386803,37.687,1731091676916431409,20.437,1731091676876593455,37.312,False,True,3.0,1.3191757202148438
1731091679957325995,36.875,1731091679876608766,37.687,1731091679956819764,20.437,1731091679916557444,37.281,True,True,3.0,1.3591625690460205
1731091682966958427,36.937,1731091682927454253,37.687,1731091682836609717,20.437,1731091682966520528,37.312,True,True,3.0,1.3683416843414307
