time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731087804756867386,36.875,1731087804716612596,37.625,1731087804676599144,20.187,1731087804756458712,37.25,False,True,3.0,1.2734403610229492
1731087807797438383,36.875,1731087807797055173,37.625,1731087807756864945,20.187,1731087807716702922,37.25,False,True,3.0,1.3138067722320557
1731087810757039246,36.812,1731087810676687080,37.562,1731087810716599705,20.187,1731087810756586424,37.187,False,True,3.0,1.2716729640960693
1731087813756856307,36.812,1731087813636683292,37.5,1731087813716515662,20.187,1731087813756444152,37.156,False,True,3.0,1.269697666168213
1731087816756861388,36.75,1731087816716717713,37.5,1731087816676699781,20.187,1731087816756323138,37.125,False,True,3.0,1.269615888595581
1731087819796885049,36.75,1731087819756352650,37.437,1731087819716676711,20.187,1731087819796442578,37.0935,False,True,3.0,1.3093020915985107
1731087822796857663,36.687,1731087822796435896,37.437,1731087822676595356,20.187,1731087822756523865,37.062,False,True,3.0,1.3075354099273682
1731087825756972940,36.687,1731087825636597923,37.375,1731087825756520951,20.187,1731087825716570016,37.031,False,True,3.0,1.265916109085083
1731087828757012373,36.625,1731087828676614004,37.312,1731087828716581064,20.187,1731087828756567773,36.9685,False,True,3.0,1.2650783061981201
1731087831756913824,36.562,1731087831636587148,37.25,1731087831756484168,20.187,1731087831716531298,36.906,False,True,3.0,1.2631936073303223
1731087834797046506,36.5,1731087834676718307,37.187,1731087834796638740,20.187,1731087834756367591,36.8435,False,True,3.0,1.3015289306640625
1731087837806872717,36.437,1731087837756471071,37.125,1731087837806457821,20.187,1731087837716649582,36.781,False,True,3.0,1.3095934391021729
1731087841006942010,36.437,1731087840926606231,37.062,1731087841006530059,20.187,1731087840967398418,36.7495,False,True,3.0,1.5079033374786377
1731087843887419537,36.375,1731087843716575533,37.0,1731087843766732942,20.187,1731087843886632987,36.6875,False,True,3.0,1.388075590133667
1731087846796939225,36.312,1731087846676600945,37.0,1731087846796555349,20.187,1731087846756548646,36.656,False,True,3.0,1.295928716659546
1731087849797037878,36.25,1731087849756566801,36.937,1731087849796495610,20.187,1731087849716621640,36.5935,True,True,3.0,1.2942662239074707
1731087852796918173,36.25,1731087852756481711,36.875,1731087852676581304,20.187,1731087852796493888,36.5625,True,True,3.0,1.2939860820770264
1731087855797094641,36.187,1731087855756486125,36.812,1731087855716602491,20.187,1731087855796557188,36.4995,True,True,3.0,1.2924015522003174
1731087858796855409,36.125,1731087858676639842,36.75,1731087858756877611,20.187,1731087858796454681,36.4375,True,True,3.0,1.291893482208252
1731087861797044219,36.187,1731087861717492541,36.812,1731087861756541230,20.187,1731087861796502080,36.4995,True,True,3.0,1.2913596630096436
1731087864796974101,36.187,1731087864676612570,36.812,1731087864796557965,20.187,1731087864756567543,36.4995,True,True,3.0,1.2895236015319824
1731087867796723416,36.187,1731087867716654337,36.875,1731087867756602754,20.187,1731087867796324373,36.531,True,True,3.0,1.2874889373779297
1731087870846724283,36.25,1731087870806573402,36.937,1731087870757299936,20.187,1731087870846325388,36.5935,True,True,3.0,1.3357229232788086
1731087873837010410,36.312,1731087873716533351,37.0,1731087873796516749,20.187,1731087873836573218,36.656,False,True,3.0,1.3242993354797363
1731087876837034936,36.375,1731087876756582870,37.125,1731087876836533318,20.187,1731087876796549816,36.75,False,True,3.0,1.3239963054656982
1731087879817001985,36.437,1731087879756480784,37.187,1731087879716684363,20.187,1731087879816488459,36.812,False,True,3.0,1.3022267818450928
